Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn,Avg_Spend_Per_Tenure,Purchases_Per_Tenure,Support_Requests_Per_Tenure,Spend_Per_Purchase,Engagement_Score,Recent_Inactivity_Flag,High_Support_Flag
CUST000895,36.0,Male,Phoenix,Premium,98.47,10.0,9.0,4.0,66.0,26.0,7.0,,Monthly,No,Friend,Yes,Desktop,Fast,1372.97,No,9.847,0.9,0.4,10.94111111111111,55.2,0.0,1.0
CUST001585,39.0,Male,,Standard,49.09,21.0,9.0,1.0,46.0,57.0,8.0,Bank Transfer,Yearly,Yes,Organic Search,No,Android,Slow,464.88,No,2.337619047619048,0.42857142857142855,0.047619047619047616,5.454444444444444,51.95,0.0,0.0
CUST001826,48.0,,Phoenix,Standard,43.88,8.0,5.0,4.0,18.0,30.0,6.0,Debit Card,Yearly,No,Organic Search,Yes,iPhone,Medium,225.77,No,5.485,0.625,0.5,8.776,26.6,0.0,1.0
CUST000139,64.0,Male,San Antonio,Standard,50.93,42.0,29.0,5.0,25.0,73.0,5.0,Bank Transfer,Yearly,No,Organic Search,No,Android,Slow,1369.25,Yes,1.2126190476190477,0.6904761904761905,0.11904761904761904,1.7562068965517241,10.5,1.0,1.0
CUST000492,44.0,Female,Los Angeles,Basic,23.87,7.0,2.0,5.0,4.0,25.0,6.0,Debit Card,Quarterly,Yes,Organic Search,No,iPhone,Medium,50.0,Yes,3.41,0.2857142857142857,0.7142857142857143,11.935,19.049999999999997,0.0,1.0
CUST001572,37.0,Male,Jacksonville,Standard,31.48,,1.0,3.0,41.0,32.0,7.0,Debit Card,Yearly,No,Social Media,Yes,iPhone,Fast,74.0,No,,,,31.48,44.95,0.0,0.0
CUST001271,58.0,Male,,Standard,65.14,21.0,4.0,3.0,24.0,68.0,6.0,Credit Card,Monthly,No,Friend,No,iPhone,Slow,723.0,Yes,3.1019047619047617,0.19047619047619047,0.14285714285714285,16.285,22.299999999999997,1.0,0.0
CUST001147,46.0,Male,Jacksonville,Basic,12.97,9.0,3.0,2.0,38.0,79.0,6.0,Bank Transfer,Yearly,,Social Media,No,,Medium,50.0,Yes,1.4411111111111112,0.3333333333333333,0.2222222222222222,4.323333333333333,28.35,1.0,0.0
CUST000579,37.0,Female,New York,Standard,28.13,1.0,0.0,3.0,16.0,81.0,5.0,,Monthly,Yes,Friend,No,Desktop,Slow,195.18,Yes,28.13,0.0,3.0,,9.450000000000003,1.0,0.0
CUST000707,29.0,Female,San Antonio,Standard,32.62,3.0,1.0,2.0,62.0,44.0,7.0,Debit Card,Quarterly,Yes,Advertisement,Yes,Android,Medium,50.0,No,10.873333333333333,0.3333333333333333,0.6666666666666666,32.62,53.900000000000006,0.0,0.0
CUST001714,39.0,Female,Philadelphia,Standard,52.27,39.0,20.0,0.0,54.0,5.0,10.0,Bank Transfer,Yearly,No,Advertisement,No,Desktop,Medium,1595.4,No,1.3402564102564103,0.5128205128205128,0.0,2.6135,83.05,0.0,0.0
CUST000207,30.0,Female,Seattle,Basic,15.77,27.0,22.0,1.0,36.0,29.0,7.0,Credit Card,Yearly,No,Organic Search,No,Tablet,Medium,472.87,No,0.5840740740740741,0.8148148148148148,0.037037037037037035,0.7168181818181818,48.45,0.0,0.0
CUST001664,62.0,Male,Phoenix,Standard,43.73,17.0,11.0,3.0,31.0,60.0,7.0,PayPal,Monthly,No,Organic Search,,iPhone,Fast,922.31,Yes,2.5723529411764705,0.6470588235294118,0.17647058823529413,3.975454545454545,33.45,0.0,0.0
CUST001201,24.0,Female,Jacksonville,Basic,15.24,12.0,7.0,4.0,43.0,31.0,8.0,Bank Transfer,Quarterly,No,Friend,No,Desktop,Medium,138.88,No,1.27,0.5833333333333334,0.3333333333333333,2.177142857142857,49.599999999999994,0.0,1.0
CUST000849,32.0,Female,Boston,Premium,95.52,15.0,21.0,0.0,90.0,24.0,10.0,Credit Card,Yearly,No,Email Campaign,No,Android,Fast,1732.14,No,6.367999999999999,1.4,0.0,4.548571428571428,94.5,0.0,0.0
CUST001770,74.0,Male,Philadelphia,Standard,53.56,17.0,21.0,1.0,74.0,,9.0,Cash,Yearly,Yes,Friend,Yes,Desktop,Slow,681.86,No,3.150588235294118,1.2352941176470589,0.058823529411764705,2.5504761904761906,,0.0,0.0
CUST001821,18.0,Male,Nashville,Standard,65.06,27.0,51.0,0.0,91.0,0.0,10.0,Credit Card,Quarterly,No,Social Media,Yes,iPhone,Slow,2080.98,No,2.4096296296296296,1.8888888888888888,0.0,1.2756862745098039,100.95,0.0,0.0
CUST000001,44.0,Male,San Jose,Enterprise,158.64,6.0,1.0,5.0,17.0,62.0,7.0,Bank Transfer,Quarterly,No,Friend,No,Android,Medium,1043.56,Yes,26.439999999999998,0.16666666666666666,0.8333333333333334,158.64,21.65,1.0,1.0
CUST000227,70.0,Female,Charlotte,Premium,79.16,6.0,5.0,3.0,38.0,21.0,6.0,Debit Card,Quarterly,Yes,Social Media,No,Android,Fast,874.92,No,13.193333333333333,0.8333333333333334,0.5,15.831999999999999,40.35,0.0,0.0
CUST001963,37.0,Male,Seattle,Basic,,14.0,15.0,3.0,74.0,11.0,10.0,PayPal,Monthly,Yes,Social Media,No,Desktop,Fast,279.78,No,,1.0714285714285714,0.21428571428571427,,83.05000000000001,0.0,0.0
CUST000250,26.0,Male,Austin,Premium,98.41,2.0,1.0,2.0,43.0,57.0,6.0,,Monthly,No,Email Campaign,Yes,iPhone,Medium,50.0,No,49.205,0.5,1.0,98.41,36.1,0.0,0.0
CUST001494,27.0,Male,New York,Standard,65.47,9.0,6.0,1.0,30.0,29.0,6.0,Debit Card,Monthly,Yes,Friend,No,Android,Fast,573.16,Yes,7.274444444444445,0.6666666666666666,0.1111111111111111,10.911666666666667,39.75,0.0,0.0
CUST000890,20.0,Female,San Jose,Basic,15.18,13.0,17.0,1.0,,31.0,8.0,PayPal,Monthly,,Advertisement,Yes,Desktop,Fast,165.71,No,1.1676923076923076,1.3076923076923077,0.07692307692307693,0.8929411764705882,,0.0,0.0
CUST001133,32.0,Male,Dallas,Standard,48.41,,2.0,2.0,68.0,44.0,10.0,Credit Card,Monthly,No,Organic Search,Yes,Tablet,Medium,358.66,No,,,,24.205,74.6,0.0,0.0
CUST001451,36.0,Female,New York,Basic,10.0,4.0,1.0,,0.0,70.0,5.0,PayPal,Monthly,Yes,Social Media,No,iPhone,Medium,50.0,Yes,2.5,0.25,,10.0,,1.0,0.0
CUST000706,28.0,Male,Seattle,Basic,24.67,6.0,6.0,1.0,67.0,0.0,9.0,PayPal,Quarterly,No,Social Media,Yes,Tablet,Medium,237.43,No,4.111666666666667,1.0,0.16666666666666666,4.111666666666667,81.65,0.0,0.0
CUST000980,45.0,Male,San Jose,Premium,122.83,32.0,20.0,3.0,6.0,54.0,5.0,PayPal,Monthly,Yes,Email Campaign,No,Android,Medium,3108.11,Yes,3.8384375,0.625,0.09375,6.1415,11.700000000000003,0.0,0.0
CUST001030,53.0,Female,Indianapolis,Premium,108.1,,1.0,0.0,59.0,18.0,8.0,Debit Card,Monthly,No,Friend,Yes,Tablet,Medium,154.54,No,,,,108.1,70.05,0.0,0.0
CUST001285,41.0,Male,Philadelphia,Basic,23.69,24.0,25.0,2.0,44.0,6.0,10.0,Bank Transfer,Yearly,No,Social Media,No,Android,Fast,432.49,No,0.9870833333333334,1.0416666666666667,0.08333333333333333,0.9476,73.3,0.0,0.0
CUST000284,45.0,Female,Chicago,Standard,47.96,6.0,7.0,2.0,44.0,30.0,9.0,Debit Card,Yearly,No,Friend,Yes,Desktop,Slow,762.52,No,7.993333333333333,1.1666666666666667,0.3333333333333333,6.851428571428571,61.3,0.0,0.0
CUST000314,45.0,Female,Denver,Standard,74.82,13.0,13.0,0.0,90.0,0.0,,Credit Card,Quarterly,,Organic Search,Yes,iPhone,Medium,1031.25,No,5.755384615384615,1.0,0.0,5.755384615384615,,0.0,0.0
CUST000597,34.0,Female,Los Angeles,Premium,,2.0,0.0,4.0,0.0,73.0,4.0,PayPal,Monthly,No,Friend,No,Desktop,Slow,130.04,Yes,,0.0,2.0,,-4.25,1.0,1.0
CUST001764,27.0,Female,Phoenix,Standard,45.23,11.0,3.0,3.0,17.0,83.0,4.0,Debit Card,Monthly,No,Advertisement,No,,Fast,570.0,Yes,4.111818181818181,0.2727272727272727,0.2727272727272727,15.076666666666666,3.3999999999999986,1.0,0.0
CUST000060,52.0,Female,,Premium,113.82,29.0,41.0,0.0,86.0,0.0,9.0,Bank Transfer,Yearly,No,Email Campaign,Yes,Android,Fast,1686.51,No,3.9248275862068964,1.4137931034482758,0.0,2.7760975609756096,92.7,0.0,0.0
CUST001370,52.0,Male,Dallas,Standard,36.64,10.0,8.0,3.0,11.0,79.0,6.0,Credit Card,Yearly,No,Organic Search,No,Desktop,Fast,542.37,Yes,3.664,0.8,0.3,4.58,13.700000000000003,1.0,0.0
CUST000048,43.0,Female,Nashville,Basic,19.77,14.0,10.0,1.0,32.0,32.0,8.0,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,50.0,Yes,1.4121428571428571,0.7142857142857143,0.07142857142857142,1.9769999999999999,51.9,0.0,0.0
CUST001884,41.0,Male,Columbus,Basic,21.25,8.0,7.0,2.0,34.0,49.0,8.0,,Monthly,No,Friend,No,Desktop,Slow,135.44,No,2.65625,0.875,0.25,3.0357142857142856,46.05,0.0,0.0
CUST001327,44.0,Male,Dallas,Basic,,41.0,11.0,3.0,18.0,84.0,6.0,Credit Card,Yearly,No,Email Campaign,No,Desktop,Medium,381.28,Yes,,0.2682926829268293,0.07317073170731707,,15.600000000000001,1.0,0.0
CUST001814,40.0,Female,Indianapolis,Basic,18.14,4.0,,2.0,0.0,71.0,7.0,Credit Card,Monthly,No,Organic Search,,Android,Medium,50.0,Yes,4.535,,0.5,,19.25,1.0,0.0
CUST000987,23.0,Male,Indianapolis,Standard,20.24,16.0,3.0,3.0,0.0,92.0,4.0,PayPal,Quarterly,No,Friend,No,iPhone,Medium,257.2,Yes,1.265,0.1875,0.1875,6.746666666666666,-6.5,1.0,0.0
CUST000970,40.0,Male,Jacksonville,Basic,17.27,6.0,5.0,1.0,54.0,31.0,9.0,Bank Transfer,Monthly,No,Social Media,Yes,Desktop,Medium,50.0,No,2.8783333333333334,0.8333333333333334,0.16666666666666666,3.4539999999999997,68.05,0.0,0.0
CUST001657,45.0,Male,Phoenix,Standard,65.34,42.0,19.0,2.0,35.0,56.0,8.0,PayPal,Yearly,No,Organic Search,No,Desktop,Medium,2597.11,No,1.5557142857142858,0.4523809523809524,0.047619047619047616,3.438947368421053,44.75,0.0,0.0
CUST001311,26.0,Male,Austin,Standard,57.53,7.0,10.0,0.0,92.0,0.0,9.0,Credit Card,Quarterly,No,Organic Search,Yes,Desktop,Medium,355.17,No,8.218571428571428,1.4285714285714286,0.0,5.753,95.4,0.0,0.0
CUST001933,30.0,Male,Columbus,Basic,18.3,49.0,27.0,1.0,60.0,55.0,8.0,PayPal,Yearly,No,Advertisement,Yes,Android,Fast,1304.64,No,0.3734693877551021,0.5510204081632653,0.02040816326530612,0.6777777777777778,58.75,0.0,0.0
CUST001917,33.0,Male,Columbus,Basic,21.28,41.0,31.0,2.0,15.0,25.0,,PayPal,Yearly,No,Organic Search,No,Desktop,Slow,1062.53,No,0.5190243902439025,0.7560975609756098,0.04878048780487805,0.6864516129032259,,0.0,0.0
CUST000759,48.0,Female,San Diego,Standard,60.39,16.0,6.0,4.0,38.0,76.0,5.0,Debit Card,Quarterly,No,Email Campaign,Yes,Desktop,Fast,985.55,Yes,3.774375,0.375,0.25,10.065,18.1,1.0,1.0
CUST000979,23.0,Female,San Jose,Premium,,11.0,12.0,1.0,87.0,34.0,9.0,Debit Card,Monthly,No,Advertisement,Yes,Desktop,Slow,2083.78,No,,1.0909090909090908,0.09090909090909091,,82.15,0.0,0.0
CUST001865,43.0,Female,San Jose,Standard,61.92,22.0,10.0,2.0,29.0,60.0,7.0,PayPal,Yearly,No,Advertisement,No,Tablet,Fast,1711.67,No,2.8145454545454545,0.45454545454545453,0.09090909090909091,6.192,35.05,0.0,0.0
CUST001703,42.0,Female,Los Angeles,Standard,38.11,22.0,7.0,2.0,19.0,48.0,7.0,Credit Card,Quarterly,No,Social Media,Yes,Android,Medium,502.27,No,1.7322727272727272,0.3181818181818182,0.09090909090909091,5.444285714285714,33.55,0.0,0.0
CUST000313,61.0,Female,Los Angeles,Standard,51.39,18.0,12.0,4.0,26.0,41.0,5.0,Bank Transfer,Quarterly,No,Friend,Yes,Tablet,Fast,939.16,No,2.855,0.6666666666666666,0.2222222222222222,4.2825,21.450000000000003,0.0,1.0
CUST000092,39.0,Male,Chicago,Basic,20.46,7.0,3.0,3.0,40.0,43.0,8.0,Bank Transfer,Quarterly,Yes,Social Media,No,iPhone,Fast,54.85,No,2.922857142857143,0.42857142857142855,0.42857142857142855,6.82,47.75,0.0,0.0
CUST000722,54.0,Male,Jacksonville,Standard,43.39,6.0,5.0,5.0,44.0,24.0,8.0,Bank Transfer,Monthly,Yes,,Yes,iPhone,Medium,50.0,No,7.2316666666666665,0.8333333333333334,0.8333333333333334,8.678,49.3,0.0,1.0
CUST001529,18.0,Male,Dallas,Standard,35.14,7.0,2.0,3.0,12.0,76.0,5.0,Bank Transfer,Monthly,No,Friend,No,Android,Medium,174.0,Yes,5.0200000000000005,0.2857142857142857,0.42857142857142855,17.57,8.899999999999999,1.0,0.0
CUST001266,39.0,Female,Chicago,Basic,20.55,21.0,24.0,2.0,87.0,26.0,9.0,Bank Transfer,Quarterly,No,Social Media,,Android,Medium,84.26,No,0.9785714285714286,1.1428571428571428,0.09523809523809523,0.8562500000000001,81.65,0.0,0.0
CUST000735,43.0,Male,Indianapolis,Basic,14.21,5.0,4.0,5.0,25.0,58.0,6.0,Debit Card,Monthly,No,Social Media,No,iPhone,Medium,99.78,Yes,2.842,0.8,1.0,3.5525,20.25,0.0,1.0
CUST000812,33.0,Female,Denver,Standard,42.15,1.0,1.0,2.0,24.0,38.0,6.0,Credit Card,Monthly,No,Friend,Yes,iPhone,Fast,494.47,Yes,42.15,1.0,2.0,42.15,32.3,0.0,0.0
CUST001750,51.0,Female,Dallas,Standard,27.55,18.0,8.0,4.0,40.0,58.0,8.0,Credit Card,Quarterly,No,Organic Search,No,Android,Slow,884.14,No,1.5305555555555557,0.4444444444444444,0.2222222222222222,3.44375,41.5,0.0,1.0
CUST000460,40.0,Male,Phoenix,Premium,99.07,11.0,3.0,5.0,0.0,68.0,5.0,Credit Card,Monthly,Yes,Social Media,No,Desktop,Fast,1141.64,Yes,9.006363636363636,0.2727272727272727,0.45454545454545453,33.02333333333333,0.5,1.0,1.0
CUST001888,42.0,Female,Nashville,Standard,15.4,15.0,4.0,4.0,37.0,16.0,6.0,Bank Transfer,Quarterly,No,Social Media,No,Desktop,Slow,89.63,Yes,1.0266666666666666,0.26666666666666666,0.26666666666666666,3.85,38.650000000000006,0.0,1.0
CUST001485,49.0,Male,Indianapolis,Basic,48.07,9.0,10.0,2.0,65.0,30.0,7.0,Debit Card,Yearly,Yes,Friend,Yes,iPhone,Medium,562.28,No,5.341111111111111,1.1111111111111112,0.2222222222222222,4.807,58.75,0.0,0.0
CUST000850,52.0,Female,Phoenix,Basic,16.22,11.0,4.0,1.0,53.0,51.0,8.0,,Yearly,No,Organic Search,Yes,iPhone,,53.66,No,1.4745454545454544,0.36363636363636365,0.09090909090909091,4.055,56.599999999999994,0.0,0.0
CUST000384,25.0,Female,San Diego,Enterprise,273.89,5.0,2.0,3.0,34.0,62.0,7.0,Debit Card,,No,Social Media,Yes,Desktop,Fast,1698.02,No,54.778,0.4,0.6,136.945,34.3,1.0,0.0
CUST000018,28.0,Female,Dallas,Basic,10.0,6.0,4.0,0.0,0.0,55.0,7.0,Credit Card,Quarterly,No,Email Campaign,,Android,Medium,281.63,No,1.6666666666666667,0.6666666666666666,0.0,2.5,28.25,0.0,0.0
CUST000956,56.0,Female,Seattle,Standard,36.4,12.0,9.0,3.0,14.0,29.0,8.0,Bank Transfer,Quarterly,Yes,Advertisement,No,Android,Slow,537.88,No,3.033333333333333,0.75,0.25,4.044444444444444,39.55,0.0,0.0
CUST001810,52.0,Female,Charlotte,Basic,287.66,15.0,10.0,0.0,51.0,46.0,10.0,Bank Transfer,Quarterly,Yes,Advertisement,No,Desktop,Medium,50.0,No,19.177333333333333,0.6666666666666666,0.0,28.766000000000002,71.45,0.0,0.0
CUST001067,27.0,Male,Denver,Standard,75.25,18.0,10.0,3.0,47.0,58.0,8.0,Debit Card,Monthly,No,Friend,No,Desktop,Slow,1333.76,No,4.180555555555555,0.5555555555555556,0.16666666666666666,7.525,47.150000000000006,0.0,0.0
CUST001210,44.0,Male,Austin,Enterprise,172.48,6.0,1.0,7.0,0.0,97.0,2.0,Debit Card,Quarterly,No,Organic Search,No,Desktop,Fast,1249.39,Yes,28.746666666666666,0.16666666666666666,1.1666666666666667,172.48,-29.75,1.0,1.0
CUST000988,44.0,Male,Chicago,Basic,23.16,9.0,5.0,0.0,78.0,1.0,10.0,Credit Card,Quarterly,Yes,Social Media,No,Android,Slow,426.22,No,2.5733333333333333,0.5555555555555556,0.0,4.632,94.85,0.0,0.0
CUST001015,27.0,Male,Phoenix,Premium,75.86,2.0,2.0,1.0,,48.0,9.0,PayPal,Monthly,Yes,Friend,Yes,Android,Medium,50.0,No,37.93,1.0,0.5,37.93,,0.0,0.0
CUST001939,32.0,Male,Seattle,Premium,72.0,3.0,1.0,0.0,22.0,40.0,7.0,Credit Card,Monthly,Yes,Friend,No,iPhone,Medium,398.21,No,24.0,0.3333333333333333,0.0,72.0,41.9,0.0,0.0
CUST001904,38.0,Female,Houston,Premium,157.8,21.0,20.0,4.0,62.0,27.0,8.0,Bank Transfer,,No,Friend,No,iPhone,Medium,2774.14,No,7.514285714285715,0.9523809523809523,0.19047619047619047,7.890000000000001,59.150000000000006,0.0,1.0
CUST000126,44.0,Male,Indianapolis,Premium,119.68,4.0,2.0,4.0,27.0,48.0,,Debit Card,Quarterly,No,Email Campaign,Yes,Android,Medium,432.1,No,29.92,0.5,1.0,59.84,,0.0,1.0
CUST000512,36.0,Male,Austin,Basic,28.61,61.0,70.0,1.0,51.0,56.0,9.0,PayPal,Monthly,No,Advertisement,No,iPhone,Medium,2163.39,No,0.4690163934426229,1.1475409836065573,0.01639344262295082,0.4087142857142857,60.45,0.0,0.0
CUST000077,35.0,Male,Chicago,Basic,23.08,25.0,24.0,2.0,6.0,33.0,7.0,PayPal,Monthly,No,Social Media,No,Desktop,Fast,465.81,Yes,0.9231999999999999,0.96,0.08,0.9616666666666666,31.450000000000003,0.0,0.0
CUST000931,40.0,Female,Seattle,Basic,10.0,,4.0,1.0,39.0,13.0,8.0,Debit Card,Monthly,Yes,Email Campaign,Yes,iPhone,Medium,50.0,No,,,,2.5,59.8,0.0,0.0
CUST000142,28.0,Female,Philadelphia,Basic,20.34,36.0,50.0,0.0,79.0,22.0,9.0,Cash,Quarterly,No,Organic Search,,iPhone,Slow,338.51,No,0.565,1.3888888888888888,0.0,0.4068,84.05000000000001,0.0,0.0
CUST001961,42.0,Male,San Antonio,Standard,14.87,10.0,2.0,,6.0,94.0,7.0,Credit Card,Monthly,No,Email Campaign,No,Android,Fast,50.0,Yes,1.4869999999999999,0.2,,7.435,,1.0,0.0
CUST000586,64.0,Male,New York,Standard,97.24,2.0,0.0,4.0,0.0,74.0,6.0,Bank Transfer,Monthly,No,Friend,No,Android,Slow,98.09,Yes,48.62,0.0,2.0,,7.5,1.0,1.0
CUST000819,43.0,Male,San Antonio,Premium,78.46,22.0,17.0,1.0,91.0,20.0,10.0,Debit Card,Quarterly,No,Social Media,Yes,iPhone,Slow,2141.62,No,3.566363636363636,0.7727272727272727,0.045454545454545456,4.615294117647059,93.45,0.0,0.0
CUST001943,25.0,Male,Boston,Basic,29.48,17.0,10.0,3.0,37.0,38.0,7.0,Credit Card,Yearly,No,Friend,No,Desktop,Fast,544.09,No,1.7341176470588235,0.5882352941176471,0.17647058823529413,2.948,41.650000000000006,0.0,0.0
CUST000788,38.0,Male,Philadelphia,Basic,10.07,5.0,1.0,5.0,4.0,103.0,,Credit Card,Monthly,No,Advertisement,No,iPhone,Fast,149.33,Yes,2.0140000000000002,0.2,1.0,10.07,,1.0,1.0
CUST000556,36.0,Male,Columbus,Standard,27.99,7.0,4.0,5.0,3.0,80.0,6.0,Credit Card,Yearly,Yes,Organic Search,No,Desktop,Fast,50.0,Yes,3.998571428571428,0.5714285714285714,0.7142857142857143,6.9975,4.850000000000001,1.0,1.0
CUST001177,31.0,Female,San Jose,Basic,21.85,32.0,31.0,2.0,53.0,22.0,8.0,Credit Card,Yearly,No,Friend,Yes,Desktop,Fast,970.85,No,0.6828125,0.96875,0.0625,0.7048387096774194,61.349999999999994,0.0,0.0
CUST001057,42.0,Male,Indianapolis,Basic,15.37,9.0,8.0,3.0,58.0,35.0,8.0,Credit Card,Quarterly,Yes,Friend,No,iPhone,Medium,136.41,No,1.7077777777777776,0.8888888888888888,0.3333333333333333,1.92125,57.849999999999994,0.0,0.0
CUST000016,30.0,Female,San Jose,Basic,30.35,2.0,1.0,1.0,31.0,36.0,8.0,Debit Card,Monthly,No,Email Campaign,No,Desktop,Slow,50.0,Yes,15.175,0.5,0.5,30.35,50.45,0.0,0.0
CUST000436,33.0,Female,Philadelphia,Basic,19.76,3.0,2.0,5.0,28.0,34.0,6.0,Credit Card,Quarterly,No,Social Media,No,,Fast,234.03,Yes,6.586666666666667,0.6666666666666666,1.6666666666666667,9.88,27.6,0.0,1.0
CUST000499,18.0,Male,San Jose,Standard,44.26,2.0,1.0,3.0,20.0,43.0,7.0,Debit Card,Monthly,No,Social Media,No,,Fast,116.73,No,22.13,0.5,1.5,44.26,32.75,0.0,0.0
CUST000620,57.0,Male,Boston,Basic,10.0,8.0,2.0,,1.0,44.0,5.0,Credit Card,Quarterly,No,Social Media,No,Tablet,Slow,50.0,Yes,1.25,0.25,,5.0,,0.0,0.0
CUST001530,47.0,Male,Jacksonville,Standard,35.02,24.0,7.0,2.0,33.0,49.0,8.0,Bank Transfer,Yearly,No,Advertisement,No,Tablet,,765.72,No,1.4591666666666667,0.2916666666666667,0.08333333333333333,5.002857142857144,45.6,0.0,0.0
CUST001713,48.0,Male,Columbus,Premium,107.87,19.0,10.0,3.0,65.0,53.0,7.0,Credit Card,Monthly,No,Social Media,No,Desktop,Slow,1553.51,Yes,5.677368421052631,0.5263157894736842,0.15789473684210525,10.787,50.5,0.0,0.0
CUST001428,51.0,Female,Los Angeles,Enterprise,286.48,26.0,10.0,2.0,0.0,49.0,8.0,Debit Card,Yearly,No,Friend,No,Desktop,Fast,6645.66,No,11.018461538461539,0.38461538461538464,0.07692307692307693,28.648000000000003,30.75,0.0,0.0
CUST001684,55.0,Female,Chicago,Premium,287.01,52.0,30.0,1.0,72.0,0.0,8.0,Credit Card,Yearly,Yes,Social Media,Yes,Android,Slow,19182.93,No,5.5194230769230765,0.5769230769230769,0.019230769230769232,9.567,77.9,0.0,0.0
CUST000451,38.0,Female,San Jose,Basic,17.22,5.0,4.0,1.0,39.0,48.0,8.0,Bank Transfer,Monthly,Yes,Friend,No,Tablet,Medium,93.38,No,3.444,0.8,0.2,4.305,51.05,0.0,0.0
CUST000767,41.0,Female,Chicago,Basic,11.36,,17.0,3.0,11.0,63.0,9.0,PayPal,Yearly,No,Social Media,Yes,Desktop,Medium,200.27,No,,,,0.668235294117647,35.7,1.0,0.0
CUST000036,54.0,Male,Houston,Basic,18.31,15.0,6.0,3.0,22.0,53.0,6.0,Credit Card,Monthly,No,Email Campaign,No,Desktop,Medium,54.15,Yes,1.2206666666666666,0.4,0.2,3.0516666666666663,25.15,0.0,0.0
CUST000948,18.0,Male,Seattle,Enterprise,150.26,12.0,4.0,2.0,39.0,35.0,7.0,Credit Card,Monthly,No,Friend,No,iPhone,Slow,2463.32,Yes,12.521666666666667,0.3333333333333333,0.16666666666666666,37.565,45.8,0.0,0.0
CUST001250,21.0,Male,Philadelphia,Basic,12.74,19.0,12.0,2.0,55.0,31.0,9.0,Credit Card,Quarterly,No,Social Media,No,Tablet,Medium,50.0,No,0.6705263157894737,0.631578947368421,0.10526315789473684,1.0616666666666668,66.0,0.0,0.0
CUST001197,25.0,Female,Dallas,Basic,24.84,9.0,9.0,3.0,42.0,30.0,10.0,Credit Card,Yearly,No,Social Media,No,Android,Medium,145.86,No,2.76,1.0,0.3333333333333333,2.76,63.900000000000006,0.0,0.0
CUST000982,22.0,Male,Los Angeles,Basic,42.21,5.0,4.0,0.0,53.0,7.0,9.0,Credit Card,Monthly,,Organic Search,Yes,iPhone,Fast,203.8,No,8.442,0.8,0.0,10.5525,76.1,0.0,0.0
CUST000242,39.0,Female,Phoenix,Premium,71.49,8.0,5.0,4.0,20.0,62.0,7.0,PayPal,Quarterly,Yes,Organic Search,No,Desktop,Slow,549.22,No,8.93625,0.625,0.5,14.297999999999998,25.5,1.0,1.0
CUST000530,59.0,Female,Columbus,Basic,14.82,16.0,7.0,4.0,43.0,80.0,6.0,Bank Transfer,Monthly,Yes,Organic Search,No,Android,Fast,113.48,Yes,0.92625,0.4375,0.25,2.117142857142857,25.35,1.0,1.0
CUST000344,45.0,Female,Charlotte,Standard,33.72,13.0,6.0,4.0,19.0,81.0,7.0,PayPal,Quarterly,No,Social Media,Yes,iPhone,Medium,413.24,Yes,2.5938461538461537,0.46153846153846156,0.3076923076923077,5.62,20.299999999999997,1.0,1.0
CUST001181,24.0,Female,Portland,Basic,18.79,5.0,5.0,0.0,58.0,16.0,9.0,Bank Transfer,Yearly,No,Advertisement,Yes,iPhone,Medium,50.0,No,3.758,1.0,0.0,3.758,76.1,0.0,0.0
CUST001443,23.0,Female,,Standard,68.1,42.0,8.0,4.0,0.0,88.0,4.0,Credit Card,Yearly,No,Organic Search,No,Android,Medium,3298.26,Yes,1.6214285714285712,0.19047619047619047,0.09523809523809523,8.5125,-8.0,1.0,1.0
CUST001773,24.0,Male,Boston,Basic,10.0,4.0,2.0,5.0,37.0,51.0,7.0,PayPal,Monthly,No,Advertisement,Yes,iPhone,Slow,50.0,Yes,2.5,0.5,1.25,5.0,33.400000000000006,0.0,1.0
CUST001895,37.0,Male,Philadelphia,Basic,40.81,15.0,13.0,2.0,13.0,63.0,9.0,Debit Card,Yearly,No,Email Campaign,No,iPhone,Fast,267.51,No,2.720666666666667,0.8666666666666667,0.13333333333333333,3.1392307692307693,39.1,1.0,0.0
CUST001901,33.0,Female,San Antonio,Premium,125.86,25.0,17.0,5.0,38.0,94.0,7.0,Credit Card,Yearly,No,Advertisement,No,Android,Medium,3380.58,No,5.0344,0.68,0.2,7.403529411764706,23.1,1.0,1.0
CUST000887,55.0,Male,Seattle,Basic,23.66,3.0,2.0,4.0,13.0,53.0,6.0,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,203.62,Yes,7.886666666666667,0.6666666666666666,1.3333333333333333,11.83,18.6,0.0,1.0
CUST000507,69.0,Male,Portland,Basic,27.09,21.0,34.0,0.0,70.0,0.0,9.0,Debit Card,Monthly,Yes,Organic Search,Yes,iPhone,Medium,681.58,No,1.29,1.619047619047619,0.0,0.7967647058823529,85.5,0.0,0.0
CUST001993,43.0,Female,Phoenix,Premium,216.02,9.0,11.0,2.0,46.0,31.0,8.0,Cash,Yearly,No,Advertisement,Yes,iPhone,Medium,2173.15,No,24.002222222222223,1.2222222222222223,0.2222222222222222,19.63818181818182,55.95,0.0,0.0
